frequency,bandwidth,spreadingFactor,codeRate,timestamp,rssi,loraSnr,channel,rfChain,latitude,longitude,altitude,adr,adrAckReq,fCnt,fOpts
916000000,125,7,4/5,3192326579,-89,7.8,4,1,0,0,0,False,False,2159,False
916200000,125,7,4/5,3195340892,-90,7.8,5,1,0,0,0,False,False,2160,False
915600000,125,7,4/5,3196416643,-84,7.5,2,0,0,0,0,False,False,2161,False
915400000,125,7,4/5,3197492659,-90,8,1,0,0,0,0,False,False,2162,False
915200000,125,7,4/5,3198568683,-89,7.2,0,0,0,0,0,False,False,2163,False
915600000,125,7,4/5,3199644691,-101,-1.2,2,0,0,0,0,False,False,2164,False
915400000,125,7,4/5,3200720715,-86,8,1,0,0,0,0,False,False,2165,False
916000000,125,7,4/5,3201796731,-101,-2.2,4,1,0,0,0,False,False,2166,False
915800000,125,7,4/5,3202872739,-79,9,3,0,0,0,0,False,False,2167,False
916200000,125,7,4/5,3203948764,-82,10.5,5,1,0,0,0,False,False,2168,False
916400000,125,7,4/5,3205024780,-89,8.2,6,1,0,0,0,False,False,2169,False
915200000,125,7,4/5,3206100803,-86,7.8,0,0,0,0,0,False,False,2170,False
915400000,125,7,4/5,3207176811,-87,9.5,1,0,0,0,0,False,False,2171,False
916400000,125,7,4/5,3208252828,-85,9,6,1,0,0,0,False,False,2172,False
915600000,125,7,4/5,3209328843,-89,6.8,2,0,0,0,0,False,False,2173,False
916200000,125,7,4/5,3213421172,-90,6.5,5,1,0,0,0,False,False,2175,False
915800000,125,7,4/5,3214496923,-96,5.8,3,0,0,0,0,False,False,2176,False
915600000,125,7,4/5,3215572947,-99,0.8,2,0,0,0,0,False,False,2177,False
916400000,125,7,4/5,3216648964,-90,7.8,6,1,0,0,0,False,False,2178,False
915200000,125,7,4/5,3217724979,-99,0.5,0,0,0,0,0,False,False,2179,False
916200000,125,7,4/5,3218800996,-90,8.2,5,1,0,0,0,False,False,2180,False
916000000,125,7,4/5,3219877019,-85,7.2,4,1,0,0,0,False,False,2181,False
915400000,125,7,4/5,3220953027,-85,7.8,1,0,0,0,0,False,False,2182,False
915800000,125,7,4/5,3222029043,-89,8,3,0,0,0,0,False,False,2183,False
915200000,125,7,4/5,3223105067,-84,10.2,0,0,0,0,0,False,False,2184,False
915400000,125,7,4/5,3224181083,-89,9.5,1,0,0,0,0,False,False,2185,False
915600000,125,7,4/5,3225257099,-88,6.8,2,0,0,0,0,False,False,2186,False
916200000,125,7,4/5,3226333116,-91,8,5,1,0,0,0,False,False,2187,False
915800000,125,7,4/5,3227409131,-91,6.5,3,0,0,0,0,False,False,2188,False
916400000,125,7,4/5,3228485148,-91,8.2,6,1,0,0,0,False,False,2189,False
916000000,125,7,4/5,3229561171,-84,8.8,4,1,0,0,0,False,False,2190,False
915200000,125,7,4/5,3230637187,-94,7.5,0,0,0,0,0,False,False,2191,False
916200000,125,7,4/5,3231713204,-96,4,5,1,0,0,0,False,False,2192,False
915600000,125,7,4/5,3232789211,-95,2.2,2,0,0,0,0,False,False,2193,False
916000000,125,7,4/5,3233865235,-91,7.2,4,1,0,0,0,False,False,2194,False
915800000,125,7,4/5,3234941243,-89,6.8,3,0,0,0,0,False,False,2195,False
916400000,125,7,4/5,3236017268,-87,9.5,6,1,0,0,0,False,False,2196,False
915400000,125,7,4/5,3237093283,-96,4,1,0,0,0,0,False,False,2197,False
915200000,125,7,4/5,3238169307,-94,5.2,0,0,0,0,0,False,False,2198,False
916000000,125,7,4/5,3239245323,-91,7.5,4,1,0,0,0,False,False,2199,False
915600000,125,7,4/5,3240321339,-94,3.5,2,0,0,0,0,False,False,2200,False
915800000,125,7,4/5,3241397347,-100,3,3,0,0,0,0,False,False,2201,False
916400000,125,7,4/5,3242473372,-88,7.8,6,1,0,0,0,False,False,2202,False
915400000,125,7,4/5,3243549387,-89,9,1,0,0,0,0,False,False,2203,False
916200000,125,7,4/5,3244625404,-103,-8.2,5,1,0,0,0,False,False,2204,False
915600000,125,7,4/5,3245701419,-95,5.8,2,0,0,0,0,False,False,2205,False
915400000,125,7,4/5,3246777435,-93,7.2,1,0,0,0,0,False,False,2206,False
916000000,125,7,4/5,3247853459,-102,-2.5,4,1,0,0,0,False,False,2207,False
915200000,125,7,4/5,3248929475,-83,9.2,0,0,0,0,0,False,False,2208,False
916400000,125,7,4/5,3250005484,-90,7.2,6,1,0,0,0,False,False,2209,False
916200000,125,7,4/5,3251081508,-85,8.8,5,1,0,0,0,False,False,2210,False
915800000,125,7,4/5,3252157515,-90,6,3,0,0,0,0,False,False,2211,False
915400000,125,7,4/5,3253233539,-88,8.8,1,0,0,0,0,False,False,2212,False
915600000,125,7,4/5,3254309555,-87,6.5,2,0,0,0,0,False,False,2213,False
915200000,125,7,4/5,3255385571,-88,7.8,0,0,0,0,0,False,False,2214,False
916200000,125,7,4/5,3256461588,-97,2.5,5,1,0,0,0,False,False,2215,False
916000000,125,7,4/5,3257537611,-93,7,4,1,0,0,0,False,False,2216,False
915800000,125,7,4/5,3258613619,-93,7.2,3,0,0,0,0,False,False,2217,False
916400000,125,7,4/5,3259689636,-88,7.8,6,1,0,0,0,False,False,2218,False
915600000,125,7,4/5,3260765651,-93,4.2,2,0,0,0,0,False,False,2219,False
916000000,125,7,4/5,3261841675,-96,5,4,1,0,0,0,False,False,2220,False
916400000,125,7,4/5,3262917692,-92,6.5,6,1,0,0,0,False,False,2221,False
915400000,125,7,4/5,3263993707,-96,5.2,1,0,0,0,0,False,False,2222,False
915800000,125,7,4/5,3265069723,-94,5.5,3,0,0,0,0,False,False,2223,False
915200000,125,7,4/5,3266145747,-100,1.5,0,0,0,0,0,False,False,2224,False
916200000,125,7,4/5,3267221756,-96,4,5,1,0,0,0,False,False,2225,False
915400000,125,7,4/5,3268297771,-96,0.8,1,0,0,0,0,False,False,2226,False
915600000,125,7,4/5,3269373795,-99,-4,2,0,0,0,0,False,False,2227,False
915800000,125,7,4/5,3270449803,-100,2,3,0,0,0,0,False,False,2228,False
916000000,125,7,4/5,3271525827,-97,3.5,4,1,0,0,0,False,False,2229,False
916200000,125,7,4/5,3272601844,-96,4.2,5,1,0,0,0,False,False,2230,False
915200000,125,7,4/5,3273677859,-96,5.5,0,0,0,0,0,False,False,2231,False
916400000,125,7,4/5,3276694172,-97,2.8,6,1,0,0,0,False,False,2232,False
916000000,125,7,4/5,3277769923,-96,4.5,4,1,0,0,0,False,False,2233,False
915600000,125,7,4/5,3280786235,-92,-3.2,2,0,0,0,0,False,False,2234,False
916200000,125,7,4/5,3283790284,-100,0.2,5,1,0,0,0,False,False,2235,False
915200000,125,7,4/5,3287882347,-97,4.5,0,0,0,0,0,False,False,2237,False
915800000,125,7,4/5,3288958091,-88,7.5,3,0,0,0,0,False,False,2238,False
915400000,125,7,4/5,3290034115,-91,6.8,1,0,0,0,0,False,False,2239,False
915400000,125,7,4/5,3291110139,-90,5.8,1,0,0,0,0,False,False,2240,False
916000000,125,7,4/5,3292186155,-100,-0.5,4,1,0,0,0,False,False,2241,False
916200000,125,7,4/5,3293262164,-93,5.8,5,1,0,0,0,False,False,2242,False
915800000,125,7,4/5,3294338179,-103,-3.2,3,0,0,0,0,False,False,2243,False
915600000,125,7,4/5,3298430507,-99,1.5,2,0,0,0,0,False,False,2245,False
915200000,125,7,4/5,3299506267,-101,1.8,0,0,0,0,0,False,False,2246,False
915200000,125,7,4/5,3300582283,-97,4.8,0,0,0,0,0,False,False,2247,False
915600000,125,7,4/5,3301658299,-93,6,2,0,0,0,0,False,False,2248,False
916200000,125,7,4/5,3302734316,-91,7.2,5,1,0,0,0,False,False,2249,False
916000000,125,7,4/5,3303810339,-90,6.8,4,1,0,0,0,False,False,2250,False
916400000,125,7,4/5,3304886348,-96,3,6,1,0,0,0,False,False,2251,False
915800000,125,7,4/5,3305962363,-98,2.2,3,0,0,0,0,False,False,2252,False
915400000,125,7,4/5,3307038387,-100,-0.5,1,0,0,0,0,False,False,2253,False
916200000,125,7,4/5,3308114404,-93,6.8,5,1,0,0,0,False,False,2254,False
915600000,125,7,4/5,3309190419,-92,5,2,0,0,0,0,False,False,2255,False
916400000,125,7,4/5,3310266436,-95,5.5,6,1,0,0,0,False,False,2256,False
915400000,125,7,4/5,3311342451,-96,4.8,1,0,0,0,0,False,False,2257,False
915200000,125,7,4/5,3312418475,-98,3,0,0,0,0,0,False,False,2258,False
916000000,125,7,4/5,3316510803,-93,5.8,4,1,0,0,0,False,False,2260,False
915600000,125,7,4/5,3319514843,-93,5.5,2,0,0,0,0,False,False,2261,False
916200000,125,7,4/5,3320590604,-88,8,5,1,0,0,0,False,False,2262,False
916400000,125,7,4/5,3321666620,-93,6,6,1,0,0,0,False,False,2263,False
916000000,125,7,4/5,3322742635,-95,4.5,4,1,0,0,0,False,False,2264,False
915400000,125,7,4/5,3323818651,-95,6.2,1,0,0,0,0,False,False,2265,False
915200000,125,7,4/5,3324894667,-94,6.5,0,0,0,0,0,False,False,2266,False
915800000,125,7,4/5,3325970683,-91,7.5,3,0,0,0,0,False,False,2267,False
915400000,125,7,4/5,3327046699,-93,6.8,1,0,0,0,0,False,False,2268,False
916400000,125,7,4/5,3328122716,-95,5,6,1,0,0,0,False,False,2269,False
916000000,125,7,4/5,3329198739,-95,6.8,4,1,0,0,0,False,False,2270,False
916200000,125,7,4/5,3330274756,-91,7.5,5,1,0,0,0,False,False,2271,False
915600000,125,7,4/5,3331350771,-88,6.2,2,0,0,0,0,False,False,2272,False
915800000,125,7,4/5,3332426787,-90,7.2,3,0,0,0,0,False,False,2273,False
915200000,125,7,4/5,3333502811,-91,6.8,0,0,0,0,0,False,False,2274,False
916200000,125,7,4/5,3334578820,-91,6.2,5,1,0,0,0,False,False,2275,False
915800000,125,7,4/5,3335654835,-86,8.5,3,0,0,0,0,False,False,2276,False
915200000,125,7,4/5,3336730859,-88,10.2,0,0,0,0,0,False,False,2277,False
916000000,125,7,4/5,3337806875,-91,7,4,1,0,0,0,False,False,2278,False
915400000,125,7,4/5,3338882891,-89,8.2,1,0,0,0,0,False,False,2279,False
915600000,125,7,4/5,3339958907,-88,7,2,0,0,0,0,False,False,2280,False
916400000,125,7,4/5,3341034924,-85,9,6,1,0,0,0,False,False,2281,False
915600000,125,7,4/5,3342110939,-97,2.5,2,0,0,0,0,False,False,2282,False
915200000,125,7,4/5,3343186963,-100,3.8,0,0,0,0,0,False,False,2283,False
915800000,125,7,4/5,3344262979,-93,5.8,3,0,0,0,0,False,False,2284,False
915400000,125,7,4/5,3345338995,-91,7.2,1,0,0,0,0,False,False,2285,False
916000000,125,7,4/5,3346415011,-94,5.5,4,1,0,0,0,False,False,2286,False
916200000,125,7,4/5,3347491028,-95,5.5,5,1,0,0,0,False,False,2287,False
916400000,125,7,4/5,3348567044,-95,5,6,1,0,0,0,False,False,2288,False
915800000,125,7,4/5,3349643059,-91,8.2,3,0,0,0,0,False,False,2289,False
916200000,125,7,4/5,3350719084,-91,6.5,5,1,0,0,0,False,False,2290,False
916000000,125,7,4/5,3351795099,-101,1,4,1,0,0,0,False,False,2291,False
916400000,125,7,4/5,3352871116,-100,2,6,1,0,0,0,False,False,2292,False
915200000,125,7,4/5,3353947131,-91,7.2,0,0,0,0,0,False,False,2293,False
915400000,125,7,4/5,3355023147,-95,5.2,1,0,0,0,0,False,False,2294,False
915600000,125,7,4/5,3356099163,-101,-1.2,2,0,0,0,0,False,False,2295,False
916000000,125,7,4/5,3357175187,-102,-3.8,4,1,0,0,0,False,False,2296,False
915400000,125,7,4/5,3361267515,-97,2.8,1,0,0,0,0,False,False,2298,False
915800000,125,7,4/5,3362343259,-95,5.5,3,0,0,0,0,False,False,2299,False
915600000,125,7,4/5,3363419283,-93,5.5,2,0,0,0,0,False,False,2300,False
916400000,125,7,4/5,3364495300,-100,1,6,1,0,0,0,False,False,2301,False
915200000,125,7,4/5,3365571323,-91,7.5,0,0,0,0,0,False,False,2302,False
916400000,125,7,4/5,3366647332,-94,6,6,1,0,0,0,False,False,2303,False
915600000,125,7,4/5,3367723347,-93,4.2,2,0,0,0,0,False,False,2304,False
915200000,125,7,4/5,3368799371,-97,4.8,0,0,0,0,0,False,False,2305,False
916000000,125,7,4/5,3369875387,-99,0.8,4,1,0,0,0,False,False,2306,False
916200000,125,7,4/5,3370951404,-91,7.5,5,1,0,0,0,False,False,2307,False
915400000,125,7,4/5,3372027419,-90,6.2,1,0,0,0,0,False,False,2308,False
915800000,125,7,4/5,3373103435,-101,1.2,3,0,0,0,0,False,False,2309,False
916400000,125,7,4/5,3374179452,-94,5.2,6,1,0,0,0,False,False,2310,False
915200000,125,7,4/5,3375255475,-94,7.2,0,0,0,0,0,False,False,2311,False
915800000,125,7,4/5,3376331483,-95,4.2,3,0,0,0,0,False,False,2312,False
915600000,125,7,4/5,3377407507,-90,6,2,0,0,0,0,False,False,2313,False
916000000,125,7,4/5,3378483523,-95,4.5,4,1,0,0,0,False,False,2314,False
916200000,125,7,4/5,3379559540,-100,-1.5,5,1,0,0,0,False,False,2315,False
915400000,125,7,4/5,3380635563,-95,6,1,0,0,0,0,False,False,2316,False
916400000,125,7,4/5,3381711580,-93,5.5,6,1,0,0,0,False,False,2317,False
915600000,125,7,4/5,3382787595,-91,5.2,2,0,0,0,0,False,False,2318,False
915200000,125,7,4/5,3383863611,-92,5.8,0,0,0,0,0,False,False,2319,False
916200000,125,7,4/5,3384939628,-100,1.2,5,1,0,0,0,False,False,2320,False
915800000,125,7,4/5,3386015643,-94,7.8,3,0,0,0,0,False,False,2321,False
916000000,125,7,4/5,3387091667,-100,1.8,4,1,0,0,0,False,False,2322,False
915400000,125,7,4/5,3388167683,-95,5.8,1,0,0,0,0,False,False,2323,False
916400000,125,7,4/5,3389243700,-101,0.5,6,1,0,0,0,False,False,2324,False
915800000,125,7,4/5,3390319715,-95,5.8,3,0,0,0,0,False,False,2325,False
916000000,125,7,4/5,3391395731,-100,0,4,1,0,0,0,False,False,2326,False
916200000,125,7,4/5,3392471748,-100,-3.5,5,1,0,0,0,False,False,2327,False
915200000,125,7,4/5,3393547771,-93,7.8,0,0,0,0,0,False,False,2328,False
915600000,125,7,4/5,3394623787,-93,5.5,2,0,0,0,0,False,False,2329,False
915400000,125,7,4/5,3395699803,-91,8.2,1,0,0,0,0,False,False,2330,False
915400000,125,7,4/5,3396775819,-91,7.2,1,0,0,0,0,False,False,2331,False
915200000,125,7,4/5,3397851843,-95,5.2,0,0,0,0,0,False,False,2332,False
915800000,125,7,4/5,3398927851,-93,7.2,3,0,0,0,0,False,False,2333,False
916000000,125,7,4/5,3400003875,-100,2.8,4,1,0,0,0,False,False,2334,False
915600000,125,7,4/5,3401079891,-84,7,2,0,0,0,0,False,False,2335,False
916200000,125,7,4/5,3402155908,-89,9,5,1,0,0,0,False,False,2336,False
916400000,125,7,4/5,3403231924,-97,3.2,6,1,0,0,0,False,False,2337,False
916200000,125,7,4/5,3404307940,-96,2.5,5,1,0,0,0,False,False,2338,False
915400000,125,7,4/5,3405383963,-94,6.2,1,0,0,0,0,False,False,2339,False
915600000,125,7,4/5,3406459979,-90,5.8,2,0,0,0,0,False,False,2340,False
915200000,125,7,4/5,3407536003,-93,7,0,0,0,0,0,False,False,2341,False
916000000,125,7,4/5,3408612019,-93,7.2,4,1,0,0,0,False,False,2342,False
915800000,125,7,4/5,3409688027,-90,7.2,3,0,0,0,0,False,False,2343,False
916400000,125,7,4/5,3410764044,-90,7.5,6,1,0,0,0,False,False,2344,False
916400000,125,7,4/5,3411840068,-90,8.2,6,1,0,0,0,False,False,2345,False
915400000,125,7,4/5,3412916083,-90,8.2,1,0,0,0,0,False,False,2346,False
915800000,125,7,4/5,3413992099,-89,7,3,0,0,0,0,False,False,2347,False
916200000,125,7,4/5,3415068124,-91,7.2,5,1,0,0,0,False,False,2348,False
916000000,125,7,4/5,3416144139,-95,5.8,4,1,0,0,0,False,False,2349,False
915600000,125,7,4/5,3417220155,-92,4.8,2,0,0,0,0,False,False,2350,False
915200000,125,7,4/5,3418296171,-94,5.8,0,0,0,0,0,False,False,2351,False
915800000,125,7,4/5,3419372187,-92,7.5,3,0,0,0,0,False,False,2352,False
915600000,125,7,4/5,3420448203,-93,5.2,2,0,0,0,0,False,False,2353,False
915200000,125,7,4/5,3421524227,-91,6.8,0,0,0,0,0,False,False,2354,False
916200000,125,7,4/5,3422600244,-90,6.2,5,1,0,0,0,False,False,2355,False
916400000,125,7,4/5,3425616548,-91,7.2,6,1,0,0,0,False,False,2356,False
915400000,125,7,4/5,3426692307,-96,5,1,0,0,0,0,False,False,2357,False
916000000,125,7,4/5,3427768323,-94,5.8,4,1,0,0,0,False,False,2358,False
916400000,125,7,4/5,3428844340,-93,7,6,1,0,0,0,False,False,2359,False
915200000,125,7,4/5,3429920363,-99,1,0,0,0,0,0,False,False,2360,False
915400000,125,7,4/5,3430996379,-97,3,1,0,0,0,0,False,False,2361,False
915800000,125,7,4/5,3432072387,-95,5.2,3,0,0,0,0,False,False,2362,False
916000000,125,7,4/5,3433148411,-96,5,4,1,0,0,0,False,False,2363,False
916200000,125,7,4/5,3434224428,-95,6.2,5,1,0,0,0,False,False,2364,False
915600000,125,7,4/5,3435300443,-97,3.2,2,0,0,0,0,False,False,2365,False
916200000,125,7,4/5,3436376460,-92,5.5,5,1,0,0,0,False,False,2366,False
915600000,125,7,4/5,3437452475,-96,2.8,2,0,0,0,0,False,False,2367,False
916000000,125,7,4/5,3438528499,-95,6.2,4,1,0,0,0,False,False,2368,False
915400000,125,7,4/5,3439604515,-102,-1.8,1,0,0,0,0,False,False,2369,False
915200000,125,7,4/5,3440680539,-91,6.5,0,0,0,0,0,False,False,2370,False
916400000,125,7,4/5,3444772860,-95,5,6,1,0,0,0,False,False,2372,False
916200000,125,7,4/5,3445848620,-97,3.8,5,1,0,0,0,False,False,2373,False
916000000,125,7,4/5,3446924635,-89,8.8,4,1,0,0,0,False,False,2374,False
916400000,125,7,4/5,3451016964,-91,7.8,6,1,0,0,0,False,False,2376,False
915400000,125,7,4/5,3452092715,-85,8.2,1,0,0,0,0,False,False,2377,False
915800000,125,7,4/5,3455109027,-97,3.5,3,0,0,0,0,False,False,2378,False
915600000,125,7,4/5,3456184779,-95,4,2,0,0,0,0,False,False,2379,False
915800000,125,7,4/5,3460277107,-88,9.5,3,0,0,0,0,False,False,2381,False
915200000,125,7,4/5,3461352875,-94,7,0,0,0,0,0,False,False,2382,False
916200000,125,7,4/5,3462428884,-97,3.2,5,1,0,0,0,False,False,2383,False
916000000,125,7,4/5,3463504907,-89,8.2,4,1,0,0,0,False,False,2384,False
915600000,125,7,4/5,3464580915,-100,-1.8,2,0,0,0,0,False,False,2385,False
916400000,125,7,4/5,3465656940,-99,0.2,6,1,0,0,0,False,False,2386,False
915400000,125,7,4/5,3466732955,-90,7.5,1,0,0,0,0,False,False,2387,False
916000000,125,7,4/5,3467808979,-94,6.8,4,1,0,0,0,False,False,2388,False
916200000,125,7,4/5,3468884988,-93,6.8,5,1,0,0,0,False,False,2389,False
915800000,125,7,4/5,3469961003,-93,5.5,3,0,0,0,0,False,False,2390,False
916400000,125,7,4/5,3471037020,-93,5,6,1,0,0,0,False,False,2391,False
915600000,125,7,4/5,3472113035,-85,6.8,2,0,0,0,0,False,False,2392,False
915200000,125,7,4/5,3473189059,-97,6.2,0,0,0,0,0,False,False,2393,False
