frequency,bandwidth,spreadingFactor,codeRate,timestamp,rssi,loraSnr,channel,rfChain,latitude,longitude,altitude,adr,adrAckReq,fCnt,fOpts
915800000,125,7,4/5,3414593187,-100,2.8,3,0,0,0,0,True,False,85,False
916000000,125,7,4/5,3432731571,-101,2,4,1,0,0,0,True,False,87,False
915600000,125,7,4/5,3441308643,-103,-5.5,2,0,0,0,0,True,False,88,False
915600000,125,7,4/5,3459874492,-103,-6,2,0,0,0,0,True,False,90,False
916400000,125,7,4/5,3469645468,-96,2.5,6,1,0,0,0,True,False,91,False
915800000,125,7,4/5,3478190675,-100,2.5,3,0,0,0,0,True,False,92,False
915400000,125,7,4/5,3487114979,-102,-4.8,1,0,0,0,0,True,False,93,False
915600000,125,7,4/5,3495860691,-103,-3.8,2,0,0,0,0,True,False,94,False
916000000,125,7,4/5,3505259339,-101,0,4,1,0,0,0,True,False,95,False
915200000,125,7,4/5,3513251883,-103,-1.5,0,0,0,0,0,True,False,96,False
916600000,125,7,4/5,3522184908,-100,1.2,7,1,0,0,0,True,True,97,False
915400000,125,7,4/5,3528257723,-101,-2.2,1,0,0,0,0,True,False,98,False
916600000,125,7,4/5,3537465940,-102,-0.2,7,1,0,0,0,True,False,99,False
915400000,125,7,4/5,3545990971,-100,0.2,1,0,0,0,0,True,False,100,False
