frequency,bandwidth,spreadingFactor,codeRate,timestamp,rssi,loraSnr,channel,rfChain,latitude,longitude,altitude,adr,adrAckReq,fCnt,fOpts
916000000,125,11,4/5,3659635684,-103,-9,4,1,0,0,0,True,False,73,False
916400000,125,11,4/5,3669419676,-103,-9,6,1,0,0,0,True,True,74,False
915600000,125,11,4/5,3676237612,-103,-13,2,0,0,0,0,True,False,75,False
916000000,125,11,4/5,3685501932,-105,-9,4,1,0,0,0,True,False,76,False
915400000,125,11,4/5,3695681556,-103,-10.5,1,0,0,0,0,True,False,77,False
916600000,125,11,4/5,3705301308,-105,-8.2,7,1,0,0,0,True,False,78,False
916200000,125,11,4/5,3714901044,-103,-7,5,1,0,0,0,True,False,79,False
915200000,125,11,4/5,3723833812,-107,-9,0,0,0,0,0,True,False,80,False
916600000,125,11,4/5,3732737788,-105,-7,7,1,0,0,0,True,False,81,False
915800000,125,11,4/5,3742011116,-102,-7,3,0,0,0,0,True,False,82,False
915400000,125,11,4/5,3751345460,-105,-9.8,1,0,0,0,0,True,False,83,False
916400000,125,11,4/5,3759944340,-103,-7.8,6,1,0,0,0,True,False,84,False
916200000,125,11,4/5,3769951316,-105,-10.2,5,1,0,0,0,True,False,85,False
915600000,125,11,4/5,3780315516,-105,-9.8,2,0,0,0,0,True,False,86,False
916200000,125,11,4/5,3789848660,-105,-7,5,1,0,0,0,True,True,87,False
915400000,125,11,4/5,3796666612,-105,-8.2,1,0,0,0,0,True,False,88,False
916000000,125,11,4/5,3805731996,-105,-9,4,1,0,0,0,True,False,89,False
916400000,125,11,4/5,3814728172,-103,-8.2,6,1,0,0,0,True,False,90,False
916000000,125,11,4/5,3824304964,-103,-8,4,1,0,0,0,True,False,91,False
916400000,125,11,4/5,3834215476,-105,-8.5,6,1,0,0,0,True,False,92,False
915800000,125,11,4/5,3843015436,-103,-7.5,3,0,0,0,0,True,False,93,False
916000000,125,11,4/5,3851833676,-105,-12.2,4,1,0,0,0,True,False,94,False
916400000,125,11,4/5,3860672836,-103,-8.2,6,1,0,0,0,True,False,95,False
916200000,125,11,4/5,3870124620,-103,-9,5,1,0,0,0,True,False,96,False
915800000,125,11,4/5,3879170100,-105,-6.5,3,0,0,0,0,True,False,97,False
916600000,125,11,4/5,3888994956,-105,-5.8,7,1,0,0,0,True,False,98,False
916200000,125,11,4/5,3897696628,-103,-9.8,5,1,0,0,0,True,False,99,False
916600000,125,11,4/5,3906600556,-105,-5.5,7,1,0,0,0,True,True,100,False
